,Unnamed: 0,index,State,Pharmacy Name,Street Address 1 (physical store address),Street Address 2,City,Zip,Borough,county,location_lat,location_long,Location
1873,1873,1891,Oregon,WAL-MART PHARMACY 10-1880,,,COOS BAY OR 97420,,,Coos County,,,
1874,1874,1892,Oregon,WAL-MART PHARMACY 10-1889,,,ISLAND CITY OR 97850,,,Union County,,,
1875,1875,1893,Oregon,WAL-MART PHARMACY 10-1920,,,SALEM OR 97306,,,Marion County,,,
1876,1876,1894,Oregon,WAL-MART PHARMACY 10-1925,,,NEWPORT OR 97365,,,Lincoln County,,,
1877,1877,1895,Oregon,WAL-MART PHARMACY 10-1951,,,ONTARIO OR 97914,,,Malheur County,,,
1878,1878,1896,Oregon,WAL-MART PHARMACY 10-2069,,,MEDFORD OR 97501,,,Jackson County,,,
1879,1879,1897,Oregon,WAL-MART PHARMACY 10-2075,,,BEND OR 97702,,,Deschutes County,,,
1880,1880,1898,Oregon,WAL-MART PHARMACY 10-2243,,,REDMOND OR 97756,,,Deschutes County,,,
1881,1881,1899,Oregon,WAL-MART PHARMACY 10-2315,,,DALLAS OR 97338,,,Polk County,,,
1882,1882,1900,Oregon,WAL-MART PHARMACY 10-2320,,,COTTAGE GROVE OR 97424,,,Lane County,,,
1883,1883,1901,Oregon,WAL-MART PHARMACY 10-2422,,,SAINT HELENS OR 97051,,,Columbia County,,,
1884,1884,1902,Oregon,WAL-MART PHARMACY 10-2477,,,ROSEBURG OR 97471,,,Douglas County,,,
1885,1885,1903,Oregon,WAL-MART PHARMACY 10-2492,,,PENDLETON OR 97801,,,Umatilla County,,,
1886,1886,1904,Oregon,WAL-MART PHARMACY 10-2538,,,EUGENE OR 97408,,,Lane County,,,
1887,1887,1905,Oregon,WAL-MART PHARMACY 10-2552,,,PORTLAND OR 97266,,,Multnomah County,,,
1888,1888,1906,Oregon,WAL-MART PHARMACY 10-2590,,,HILLSBORO OR 97006,,,Washington County,,,
1889,1889,1907,Oregon,WAL-MART PHARMACY 10-2625,,,CARROLLTON TX 75006,,,Dallas County,,,
1890,1890,1908,Oregon,WAL-MART PHARMACY 10-2927,,,WOOD VILLAGE OR 97060,,,Multnomah County,,,
1891,1891,1909,Oregon,WAL-MART PHARMACY 10-3144,,,MILWAUKIE OR 97267,,,Clackamas County,,,
1892,1892,1910,Oregon,WAL-MART PHARMACY 10-3146,,,CORVALLIS OR 97330,,,Benton County,,,
1893,1893,1911,Oregon,WAL-MART PHARMACY 10-3178,,,GRESHAM OR 97080,,,Multnomah County,,,
1894,1894,1912,Oregon,WAL-MART PHARMACY 10-3239,,,SPRINGFIELD OR 97477,,,Lane County,,,
1895,1895,1913,Oregon,WAL-MART PHARMACY 10-3258,,,EUGENE OR 97402,,,Lane County,,,
1896,1896,1914,Oregon,WAL-MART PHARMACY 10-4176,,,SHERWOOD OR 97140,,,Washington County,,,
1897,1897,1915,Oregon,WAL-MART PHARMACY 10-4178,,,SPRINGFIELD OR 97477,,,Lane County,,,
1898,1898,1916,Oregon,WAL-MART PHARMACY 10-4221,,,CORNELIUS OR 97113,,,Washington County,,,
1899,1899,1917,Oregon,WAL-MART PHARMACY 10-5315,,,ORLANDO FL 32837,,,Orange County,,,
1900,1900,1918,Oregon,WAL-MART PHARMACY 10-5368,,,SALEM OR 97302,,,Marion County,,,
1901,1901,1919,Oregon,WAL-MART PHARMACY 10-5396,,,ALBANY OR 97322,,,Linn County,,,
1902,1902,1920,Oregon,WAL-MART PHARMACY 10-5424,,,EAGLE POINT OR 97524,,,Jackson County,,,
1903,1903,1921,Oregon,WAL-MART PHARMACY 10-5440,,,PORTLAND OR 97086,,,Clackamas County,,,
1904,1904,1922,Oregon,WAL-MART PHARMACY 10-5627,,,GRESHAM OR 97030,,,Multnomah County,,,
1905,1905,1923,Oregon,WAL-MART PHARMACY 10-5839,,,MEDFORD OR 97501,,,Jackson County,,,
1906,1906,1924,Oregon,WAL-MART PHARMACY 10-5861,,,WARRENTON OR 97146,,,Clatsop County,,,
1907,1907,1925,Oregon,WAL-MART PHARMACY 10-5899,,,PORTLAND OR 97217,,,Multnomah County,,,
1908,1908,1926,Oregon,WAL-MART PHARMACY 10-5935,,,TIGARD OR 97223,,,Washington County,,,
1909,1909,1927,Oregon,WAL-MART PHARMACY 10-5993,,,BEAVERTON OR 97006,,,Washington County,,,
1910,1910,1928,Oregon,WAL-MART PHARMACY 10-5994,,,WEST LINN OR 97068,,,Clackamas County,,,
1911,1911,1929,Oregon,WATERFALL COMMUNITY PHARMACY,,,NORTH BEND OR 97459,,,Coos County,,,
1912,1912,1930,Oregon,WEDGEWOOD VILLAGE PHARMACY,,,SWEDESBORO NJ 08085,,,Gloucester County,,,
1913,1913,1931,Oregon,WEDGEWOOD VILLAGE PHARMACY,,,SCOTTSDALE AZ 85251,,,Maricopa County,,,
1914,1914,1932,Oregon,WEGMANS FOOD MARKETS INC,,,CHEEKTOWAGA NY 14227,,,Erie County,,,
1915,1915,1933,Oregon,WELLDYNERX - FL,,,LAKELAND FL 33810,,,Polk County,,,
1916,1916,1934,Oregon,WELLDYNERX LLC,,,CENTENNIAL CO 80112,,,Arapahoe County,,,
1917,1917,1935,Oregon,WELLNESS COMPOUNDING PHARMACY,,,MEDFORD OR 97504,,,Jackson County,,,
1918,1918,1936,Oregon,WELLNESS PHARMACY,,,BIRMINGHAM AL 35209,,,Jefferson County,,,
1919,1919,1937,Oregon,WELLS PHARMACY NETWORK LLC,,,OCALA FL 34474,,,Marion County,,,
1920,1920,1938,Oregon,WELLS PHARMACY NETWORK LLC,,,DYERSBURG TN 38024,,,Dyer County,,,
1921,1921,1939,Oregon,WELLS SPECIALTY PHARMACY,,,WINTER PARK FL 32792,,,Orange County,,,
1922,1922,1940,Oregon,WEST MAIN PHARMACY,,,MEDFORD OR 97501,,,Jackson County,,,
1923,1923,1941,Oregon,WESTERN STOCKMENS PHARMACY,,,CALDWELL ID 83605,,,Canyon County,,,
1924,1924,1942,Oregon,WESTMORELAND PHARMACY + COMPOUNDING,,,NEW ALBANY IN 47150,,,Floyd County,,,
1925,1925,1943,Oregon,WESTSIDE HEALTH CENTER PHARMACY,,,PORTLAND OR 97209,,,Multnomah County,,,
1926,1926,1944,Oregon,WESTSIDE PHARMACY,,,BEND OR 97702,,,Deschutes County,,,
1927,1927,1945,Oregon,WHITE DRUG #061,,,FARGO ND 58102,,,Cass County,,,
1928,1928,1946,Oregon,WHITE RIVER PHARMACY LLC,,,SPRINGDALE AR 72762,,,Washington County,,,
1929,1929,1947,Oregon,WICKLIFFE PHARMACEUTICALS INC,,,LEXINGTON KY 40511,,,Fayette County,,,
1930,1930,1948,Oregon,WILLAMETTE COMPOUNDING PHARMACY,,,SALEM OR 97301,,,Marion County,,,
1931,1931,1949,Oregon,WILLAMETTE VALLEY CANCER CENTER PHARMACY,,,EUGENE OR 97401,,,Lane County,,,
1932,1932,1950,Oregon,WILLAMETTE VALLEY MEDICAL CENTER,,,MCMINNVILLE OR 97128,,,Yamhill County,,,
1933,1933,1951,Oregon,WOMEN'S INTERNATIONAL PHARMACY,,,YOUNGTOWN AZ 85363,,,Maricopa County,,,
1934,1934,1952,Oregon,WOMENS INTERNATIONAL PHARMACY INC,,,MADISON WI 53718,,,Dane County,,,
1935,1935,1953,Oregon,WOODBURN HEALTH CENTER PHARMACY,,,WOODBURN OR 97071,,,Marion County,,,
1936,1936,1954,Oregon,WOODLAND HILLS PHARMACY,,,WOODLAND HILLS CA 91364,,,Los Angeles County,,,
1937,1937,1955,Oregon,WRX PHARMACY,,,VANCOUVER WA 98686,,,Clark County,,,
1938,1938,1956,Oregon,Y MEDICAL ASSOCIATES INC,,,IRVING TX 75063,,,Dallas County,,,
1939,1939,1957,Oregon,ZIP HEALTH INC,,,JUPITER FL 33458,,,Palm Beach County,,,
1940,1940,1958,Oregon,ZOOM CARE PHARMACY,,,PORTLAND OR 97209,,,Multnomah County,,,
1941,1941,1959,Oregon,ZOOPHARM,,,LARAMIE WY 82070,,,Albany County,,,
1942,1942,1962,Maine,AMBER ENTERPRISES INC,10 DONALD B DEAN DR,,SOUTH PORTLAND,04106-3372,CUMBERLAND,Cumberland County,43.630199250000000,-70.32857050920880,"10 DONALD B DEAN DR, SOUTH PORTLAND, Maine, 04106-3372"
1943,1943,1963,Maine,AMBER PHARMACY,10 DONALD B DEAN DR,,SOUTH PORTLAND,04106-3372,CUMBERLAND,Cumberland County,43.630199250000000,-70.32857050920880,"10 DONALD B DEAN DR, SOUTH PORTLAND, Maine, 04106-3372"
1944,1944,1964,Maine,APOTHECARY BY DESIGN,141 PREBLE ST,,PORTLAND,04101-2440,CUMBERLAND,Cumberland County,43.6611,-70.2637766,"141 PREBLE ST, PORTLAND, Maine, 04101-2440"
1945,1945,1965,Maine,APOTHECARY RX,373 SABATTUS ST,,LEWISTON,04240-5429,ANDROSCOGGIN,Androscoggin County,44.10077025,-70.19630962614670,"373 SABATTUS ST, LEWISTON, Maine, 04240-5429"
1946,1946,1966,Maine,AROOSTOOK APOTHECARY LLC,73 PRESQUE ISLE RD,,ASHLAND,4732,,Aroostook County,46.626925,-68.39858246873130,"73 PRESQUE ISLE RD, ASHLAND, Maine, 4732"
1947,1947,1967,Maine,AROOSTOOK APOTHECARY LLC,159 ACADEMY ST,,PRESQUE ISLE,04769-3101,AROOSTOOK,Aroostook County,46.6767365,-67.9969689,"159 ACADEMY ST, PRESQUE ISLE, Maine, 04769-3101"
1948,1948,1968,Maine,ASHLAND DRUG STORE,73 PRESQUE ISLE RD,,ASHLAND,4732,,Aroostook County,46.626925,-68.39858246873130,"73 PRESQUE ISLE RD, ASHLAND, Maine, 4732"
1949,1949,1969,Maine,BANGOR DRUG COMPANY,711 BROADWAY,,BANGOR,04401-3225,PENOBSCOT,Penobscot County,44.8251264,-68.7800544,"711 BROADWAY, BANGOR, Maine, 04401-3225"
1950,1950,1970,Maine,BEDARD PHARMACY INC,61 COLLEGE ST,,LEWISTON,04240-6805,ANDROSCOGGIN,Androscoggin County,44.099942,-70.2121314,"61 COLLEGE ST, LEWISTON, Maine, 04240-6805"
1951,1951,1971,Maine,BEDARD PHARMACY INC,359 MINOT AVE,,AUBURN,04210-4329,ANDROSCOGGIN,Androscoggin County,44.0852663,-70.2419356594032,"359 MINOT AVE, AUBURN, Maine, 04210-4329"
1952,1952,1972,Maine,BELFAST DRUG CO,15 STARRETT DR UNIT G,,BELFAST,04915-6563,WALDO,Waldo County,,,"15 STARRETT DR UNIT G, BELFAST, Maine, 04915-6563"
1953,1953,1973,Maine,BELFAST DRUG COMPANY INC,15 STARRETT DR UNIT G,,BELFAST,04915-6563,WALDO,Waldo County,,,"15 STARRETT DR UNIT G, BELFAST, Maine, 04915-6563"
1954,1954,1974,Maine,BIOSCRIP INFUSION SERVICES ME,49 OMNI CIR,,AUBURN,04210-8310,ANDROSCOGGIN,Androscoggin County,44.049059,-70.2910844,"49 OMNI CIR, AUBURN, Maine, 04210-8310"
1955,1955,1975,Maine,BREWER MEDICAL CENTER PHARMACY,735 WILSON ST,,BREWER,04412-1000,PENOBSCOT,Penobscot County,44.77408955,-68.7303874792162,"735 WILSON ST, BREWER, Maine, 04412-1000"
1956,1956,1976,Maine,CARROLL DRUG STORE INC,3 VILLAGE GREEN WAY,,SOUTHWEST HARBOR,04679-4227,HANCOCK,Hancock County,44.2806071,-68.3265708,"3 VILLAGE GREEN WAY, SOUTHWEST HARBOR, Maine, 04679-4227"
1957,1957,1977,Maine,CENTRAL MAINE PHARMACY,18 CHINA RD,,ALBION,04910-6445,KENNEBEC,Kennebec County,44.531031,-69.4419388,"18 CHINA RD, ALBION, Maine, 04910-6445"
1958,1958,1978,Maine,CHESTER A HIBBARD,337 MAIN STREET,,BINGHAM,4920,SOMERSET,Somerset County,45.05966378471830,-69.88194579173880,"337 MAIN STREET, BINGHAM, Maine, 4920"
1959,1959,1979,Maine,CITY DRUG STORE,159 ACADEMY ST,,PRESQUE ISLE,04769-3101,AROOSTOOK,Aroostook County,46.6767365,-67.9969689,"159 ACADEMY ST, PRESQUE ISLE, Maine, 04769-3101"
1960,1960,1980,Maine,CMMC PHARMACY,12 HIGH ST,,LEWISTON,04240-7676,ANDROSCOGGIN,Androscoggin County,44.1022783,-70.2146611,"12 HIGH ST, LEWISTON, Maine, 04240-7676"
1961,1961,1981,Maine,COLONIAL PHARMACY INC,40 DOCK SQ,,KENNEBUNKPORT,04046-6011,YORK,York County,43.3613889,-70.4773746,"40 DOCK SQ, KENNEBUNKPORT, Maine, 04046-6011"
1962,1962,1982,Maine,COMMUNITY PHARMACIES LLC,15 SOUTH ST,,BLUE HILL,04614-6109,HANCOCK,Hancock County,44.4065156,-68.59749731324560,"15 SOUTH ST, BLUE HILL, Maine, 04614-6109"
1963,1963,1983,Maine,COMMUNITY PHARMACIES LLC,365 MAIN ST,,GORHAM,04038-1309,CUMBERLAND,Cumberland County,43.6860365,-70.4209132,"365 MAIN ST, GORHAM, Maine, 04038-1309"
1964,1964,1984,Maine,COMMUNITY PHARMACIES LLC,200 MAPLE ST,,CORNISH,04020-3141,YORK,York County,43.8026539,-70.8222302,"200 MAPLE ST, CORNISH, Maine, 04020-3141"
1965,1965,1985,Maine,COMMUNITY PHARMACIES LLC,268 WATER ST,,RANDOLPH,04346-5217,KENNEBEC,Kennebec County,44.2293618,-69.7649003,"268 WATER ST, RANDOLPH, Maine, 04346-5217"
1966,1966,1986,Maine,COMMUNITY PHARMACIES LLC,689 MAIN ST,,CORINTH,04427-3632,PENOBSCOT,Penobscot County,44.983307,-69.0024798,"689 MAIN ST, CORINTH, Maine, 04427-3632"
1967,1967,1987,Maine,COMMUNITY PHARMACIES LLC,75 MAIN ST,,BUCKSPORT,04416-4025,HANCOCK,Hancock County,44.5720869,-68.7944389,"75 MAIN ST, BUCKSPORT, Maine, 04416-4025"
1968,1968,1988,Maine,COMMUNITY PHARMACIES LLC,244 MAIN ST,,SACO,04072-1509,YORK,York County,43.4980146,-70.4460509,"244 MAIN ST, SACO, Maine, 04072-1509"
1969,1969,1989,Maine,COMMUNITY PHARMACIES LLC,5 FRIENDSHIP ST,,WALDOBORO,4572,LINCOLN,Lincoln County,,,"5 FRIENDSHIP ST, WALDOBORO, Maine, 4572"
1970,1970,1990,Maine,COMMUNITY PHARMACIES LLC,2402 U S ROUTE 2  UNIT 1,,HERMON,,,Saint Lawrence County,,,
1971,1971,1991,Maine,COMMUNITY PHARMACY OF BLUE HILL,15 SOUTH ST,,BLUE HILL,04614-6109,HANCOCK,Hancock County,44.4065156,-68.59749731324560,"15 SOUTH ST, BLUE HILL, Maine, 04614-6109"
1972,1972,1992,Maine,COMMUNITY PHARMACY OF BUCKSPORT,75 MAIN ST,,BUCKSPORT,04416-4025,HANCOCK,Hancock County,44.5720869,-68.7944389,"75 MAIN ST, BUCKSPORT, Maine, 04416-4025"
1973,1973,1993,Maine,COMMUNITY PHARMACY OF CORINTH,689 MAIN ST,,CORINTH,04427-3632,PENOBSCOT,Penobscot County,44.983307,-69.0024798,"689 MAIN ST, CORINTH, Maine, 04427-3632"
1974,1974,1994,Maine,COMMUNITY PHARMACY OF CORNISH,200 MAPLE ST,,CORNISH,04020-3141,YORK,York County,43.8026539,-70.8222302,"200 MAPLE ST, CORNISH, Maine, 04020-3141"
1975,1975,1995,Maine,COMMUNITY PHARMACY OF GORHAM,365 MAIN ST,,GORHAM,04038-1309,CUMBERLAND,Cumberland County,43.6860365,-70.4209132,"365 MAIN ST, GORHAM, Maine, 04038-1309"
1976,1976,1996,Maine,COMMUNITY PHARMACY OF HERMON,2402 U S ROUTE 2  UNIT 1,,HERMON,,,Saint Lawrence County,,,
1977,1977,1997,Maine,COMMUNITY PHARMACY OF RANDOLPH,268 WATER ST,,RANDOLPH,04346-5217,KENNEBEC,Kennebec County,44.2293618,-69.7649003,"268 WATER ST, RANDOLPH, Maine, 04346-5217"
1978,1978,1998,Maine,COMMUNITY PHARMACY OF SACO,244 MAIN ST,,SACO,04072-1509,YORK,York County,43.4980146,-70.4460509,"244 MAIN ST, SACO, Maine, 04072-1509"
1979,1979,1999,Maine,COMMUNITY PHARMACY OF WALDOBORO,5 FRIENDSHIP ST,,WALDOBORO,4572,LINCOLN,Lincoln County,,,"5 FRIENDSHIP ST, WALDOBORO, Maine, 4572"
1980,1980,2000,Maine,CORAM ALTERNATE SITE SERVICES INC,,12 NORTHBROOK DR BLDG B,FALMOUTH,04105-1318,CUMBERLAND,Cumberland County,43.729525,-70.241993,", FALMOUTH, Maine, 04105-1318"
1981,1981,2001,Maine,"CORAM CVS, SPECIALTY INFUSION SERVICES",,12 NORTHBROOK DR BLDG B,FALMOUTH,04105-1318,CUMBERLAND,Cumberland County,43.729525,-70.241993,", FALMOUTH, Maine, 04105-1318"
1982,1982,2002,Maine,COVETRUS MAINE,12 MOUNTFORT ST UNIT 2,,PORTLAND,04101-4307,CUMBERLAND,Cumberland County,,,"12 MOUNTFORT ST UNIT 2, PORTLAND, Maine, 04101-4307"
1983,1983,2003,Maine,CVS PHARMACY # 156,LEWISTON SHOPPING CENTER,10 EAST AVE,LEWISTON,04240-6659,ANDROSCOGGIN,Androscoggin County,,,"LEWISTON SHOPPING CENTER, LEWISTON, Maine, 04240-6659"
1984,1984,2004,Maine,CVS PHARMACY #00374,449 FOREST AVE,,PORTLAND,04101-2029,CUMBERLAND,Cumberland County,43.6661611,-70.27634586811380,"449 FOREST AVE, PORTLAND, Maine, 04101-2029"
1985,1985,2005,Maine,CVS PHARMACY #00378,SHAWS PLZ,770 ROOSEVELT TRL,WINDHAM,04062-5300,CUMBERLAND,Cumberland County,,,"SHAWS PLZ, WINDHAM, Maine, 04062-5300"
1986,1986,2006,Maine,CVS PHARMACY #00454,510 CONGRESS ST,,PORTLAND,04101-3416,CUMBERLAND,Cumberland County,43.6561136,-70.2606259,"510 CONGRESS ST, PORTLAND, Maine, 04101-3416"
1987,1987,2007,Maine,CVS PHARMACY #00620,1 KENNEDY MEMORIAL DR,,WATERVILLE,04901-5125,KENNEBEC,Kennebec County,44.54083155,-69.64960107317580,"1 KENNEDY MEMORIAL DR, WATERVILLE, Maine, 04901-5125"
1988,1988,2008,Maine,CVS PHARMACY #00803,870 MAIN ST,,WESTBROOK,04092-2820,CUMBERLAND,Cumberland County,43.676521450000000,-70.36728051068120,"870 MAIN ST, WESTBROOK, Maine, 04092-2820"
1989,1989,2009,Maine,CVS PHARMACY #00805,335 OCEAN HOUSE RD,,CAPE ELIZABETH,04107-2441,CUMBERLAND,Cumberland County,43.5936277,-70.2275024,"335 OCEAN HOUSE RD, CAPE ELIZABETH, Maine, 04107-2441"
1990,1990,2010,Maine,CVS PHARMACY #01288,MERRYMEETING PLZ,147 BATH RD RTE 24,BRUNSWICK,04011-2647,CUMBERLAND,Cumberland County,43.908042450000000,-69.92466488283900,"MERRYMEETING PLZ, BRUNSWICK, Maine, 04011-2647"
1991,1991,2011,Maine,CVS PHARMACY #0523,797 MAIN ST,,SANFORD,04073-3752,YORK,York County,43.4437278,-70.7839552,"797 MAIN ST, SANFORD, Maine, 04073-3752"
1992,1992,2012,Maine,CVS PHARMACY #16678,200 RUNNING HILL RD,,SOUTH PORTLAND,04106-3258,CUMBERLAND,Cumberland County,43.6351768,-70.3450653,"200 RUNNING HILL RD, SOUTH PORTLAND, Maine, 04106-3258"
1993,1993,2013,Maine,CVS PHARMACY #16975,60 LONGVIEW DR,,BANGOR,04401-3629,PENOBSCOT,Penobscot County,44.8422679,-68.7419486,"60 LONGVIEW DR, BANGOR, Maine, 04401-3629"
1994,1994,2014,Maine,CVS PHARMACY #17213,125 TOPSHAM FAIR MALL RD,,TOPSHAM,04086-1741,SAGADAHOC,Sagadahoc County,43.933655,-69.9853977,"125 TOPSHAM FAIR MALL RD, TOPSHAM, Maine, 04086-1741"
1995,1995,2015,Maine,CVS PHARMACY #17246,430 MARINER WAY,,BIDDEFORD,04005-9440,YORK,York County,43.47392375,-70.51501373056310,"430 MARINER WAY, BIDDEFORD, Maine, 04005-9440"
1996,1996,2016,Maine,CVS PHARMACY #17382,119 CROSSING WAY,,AUGUSTA,04330-6102,KENNEBEC,Kennebec County,44.31211675,-69.80561156856810,"119 CROSSING WAY, AUGUSTA, Maine, 04330-6102"
1997,1997,2017,Maine,CVS PHARMACY #2382,8 UNION ST,,AUBURN,04210-5404,ANDROSCOGGIN,Androscoggin County,44.099023841576100,-70.2306717998458,"8 UNION ST, AUBURN, Maine, 04210-5404"
1998,1998,2018,Maine,CVS PHARMACY #273,446 SABATTUS ST,,LEWISTON,04240-4111,ANDROSCOGGIN,Androscoggin County,44.1017277,-70.19272323469950,"446 SABATTUS ST, LEWISTON, Maine, 04240-4111"
1999,1999,2019,Maine,CVS PHARMACY #4158,24 STONE ST,,AUGUSTA,04330-5209,KENNEBEC,Kennebec County,44.3148152,-69.7674578,"24 STONE ST, AUGUSTA, Maine, 04330-5209"
2000,2000,2020,Maine,CVS PHARMACY #7410,48 PORTLAND RD,,KENNEBUNK,04043-6631,YORK,York County,43.3938568,-70.5332398,"48 PORTLAND RD, KENNEBUNK, Maine, 04043-6631"
2001,2001,2021,Maine,CVS PHARMACY #8245,10 MIDDLE ST,,FREEPORT,04032-1531,CUMBERLAND,Cumberland County,43.857502,-70.10104565,"10 MIDDLE ST, FREEPORT, Maine, 04032-1531"
2002,2002,2022,Maine,CVS PHARMACY #959,11 STEEPLE WAY,PO BOX 130,WELLS,04090-0130,YORK,York County,,,"11 STEEPLE WAY, WELLS, Maine, 04090-0130"
2003,2003,2023,Maine,CVS STATE CAPITAL LLC,335 OCEAN HOUSE RD,,CAPE ELIZABETH,04107-2441,CUMBERLAND,Cumberland County,43.5936277,-70.2275024,"335 OCEAN HOUSE RD, CAPE ELIZABETH, Maine, 04107-2441"
2004,2004,2024,Maine,CVS STATE CAPITAL LLC,870 MAIN ST,,WESTBROOK,04092-2820,CUMBERLAND,Cumberland County,43.676521450000000,-70.36728051068120,"870 MAIN ST, WESTBROOK, Maine, 04092-2820"
2005,2005,2025,Maine,CVS STATE CAPITAL LLC,510 CONGRESS ST,,PORTLAND,04101-3416,CUMBERLAND,Cumberland County,43.6561136,-70.2606259,"510 CONGRESS ST, PORTLAND, Maine, 04101-3416"
2006,2006,2026,Maine,CVS STATE CAPITAL LLC,SHAWS PLZ,770 ROOSEVELT TRL,WINDHAM,04062-5300,CUMBERLAND,Cumberland County,,,"SHAWS PLZ, WINDHAM, Maine, 04062-5300"
2007,2007,2027,Maine,CVS STATE CAPITAL LLC,449 FOREST AVE,,PORTLAND,04101-2029,CUMBERLAND,Cumberland County,43.6661611,-70.27634586811380,"449 FOREST AVE, PORTLAND, Maine, 04101-2029"
2008,2008,2028,Maine,CVS STATE CAPITAL LLC,LEWISTON SHOPPING CENTER,10 EAST AVE,LEWISTON,04240-6659,ANDROSCOGGIN,Androscoggin County,,,"LEWISTON SHOPPING CENTER, LEWISTON, Maine, 04240-6659"
2009,2009,2029,Maine,CVS STATE CAPITAL LLC,446 SABATTUS ST,,LEWISTON,04240-4111,ANDROSCOGGIN,Androscoggin County,44.1017277,-70.19272323469950,"446 SABATTUS ST, LEWISTON, Maine, 04240-4111"
2010,2010,2030,Maine,CVS STATE CAPITAL LLC,11 STEEPLE WAY,PO BOX 130,WELLS,04090-0130,YORK,York County,,,"11 STEEPLE WAY, WELLS, Maine, 04090-0130"
2011,2011,2031,Maine,CVS STATE CAPITAL LLC,24 STONE ST,,AUGUSTA,04330-5209,KENNEBEC,Kennebec County,44.3148152,-69.7674578,"24 STONE ST, AUGUSTA, Maine, 04330-5209"
2012,2012,2032,Maine,CVS STATE CAPITAL LLC,48 PORTLAND RD,,KENNEBUNK,04043-6631,YORK,York County,43.3938568,-70.5332398,"48 PORTLAND RD, KENNEBUNK, Maine, 04043-6631"
2013,2013,2033,Maine,CVS STATE CAPITAL LLC,10 MIDDLE ST,,FREEPORT,04032-1531,CUMBERLAND,Cumberland County,43.857502,-70.10104565,"10 MIDDLE ST, FREEPORT, Maine, 04032-1531"
2014,2014,2034,Maine,CVS STATE CAPITAL LLC,51 MARKET ST,,SOUTH PORTLAND,04106-3617,CUMBERLAND,Cumberland County,43.63619095,-70.25511850196940,"51 MARKET ST, SOUTH PORTLAND, Maine, 04106-3617"
2015,2015,2035,Maine,CVS STATE CAPITAL LLC,119 CROSSING WAY,,AUGUSTA,04330-6102,KENNEBEC,Kennebec County,44.31211675,-69.80561156856810,"119 CROSSING WAY, AUGUSTA, Maine, 04330-6102"
2016,2016,2036,Maine,CVS STATE CAPITAL LLC,125 TOPSHAM FAIR MALL RD,,TOPSHAM,04086-1741,SAGADAHOC,Sagadahoc County,43.933655,-69.9853977,"125 TOPSHAM FAIR MALL RD, TOPSHAM, Maine, 04086-1741"
2017,2017,2037,Maine,CVS STATE CAPITAL LLC,200 RUNNING HILL RD,,SOUTH PORTLAND,04106-3258,CUMBERLAND,Cumberland County,43.6351768,-70.3450653,"200 RUNNING HILL RD, SOUTH PORTLAND, Maine, 04106-3258"
2018,2018,2038,Maine,CVS STATE CAPITAL LLC,430 MARINER WAY,,BIDDEFORD,04005-9440,YORK,York County,43.47392375,-70.51501373056310,"430 MARINER WAY, BIDDEFORD, Maine, 04005-9440"
2019,2019,2039,Maine,CVS STATE CAPITAL LLC,60 LONGVIEW DR,,BANGOR,04401-3629,PENOBSCOT,Penobscot County,44.8422679,-68.7419486,"60 LONGVIEW DR, BANGOR, Maine, 04401-3629"
2020,2020,2040,Maine,CVS STATE CAPITAL LLC,131 COURT ST,,BATH,04530-2054,SAGADAHOC,Sagadahoc County,43.9097091,-69.8259036,"131 COURT ST, BATH, Maine, 04530-2054"
2021,2021,2041,Maine,CVS STATE CAPITAL LLC #0143,384 ELM ST,,BIDDEFORD,04005-3012,YORK,York County,43.4841409,-70.4713175,"384 ELM ST, BIDDEFORD, Maine, 04005-3012"
2022,2022,2042,Maine,CVS STATE CAPITAL LLC 804,WEST GATE S/C,1406 CONGRESS ST,PORTLAND,04102-2119,CUMBERLAND,Cumberland County,,,"WEST GATE S/C, PORTLAND, Maine, 04102-2119"
2023,2023,2043,Maine,"CVS STATE CAPITAL, LLC",797 MAIN ST,,SANFORD,04073-3752,YORK,York County,43.4437278,-70.7839552,"797 MAIN ST, SANFORD, Maine, 04073-3752"
2024,2024,2044,Maine,"CVS STATE CAPITAL, LLC",8 UNION ST,,AUBURN,04210-5404,ANDROSCOGGIN,Androscoggin County,44.099023841576100,-70.2306717998458,"8 UNION ST, AUBURN, Maine, 04210-5404"
2025,2025,2045,Maine,"CVS STATE CAPITAL, LLC",MERRYMEETING PLZ,147 BATH RD RTE 24,BRUNSWICK,04011-2647,CUMBERLAND,Cumberland County,43.908042450000000,-69.92466488283900,"MERRYMEETING PLZ, BRUNSWICK, Maine, 04011-2647"
2026,2026,2046,Maine,"CVS STATE CAPITAL, LLC",1 KENNEDY MEMORIAL DR,,WATERVILLE,04901-5125,KENNEBEC,Kennebec County,44.54083155,-69.64960107317580,"1 KENNEDY MEMORIAL DR, WATERVILLE, Maine, 04901-5125"
2027,2027,2047,Maine,CVS STATE CAPTIAL LLC,111 AUBURN ST,,PORTLAND,04103-2103,CUMBERLAND,Cumberland County,43.70399675,-70.28863484802140,"111 AUBURN ST, PORTLAND, Maine, 04103-2103"
2028,2028,2048,Maine,"CVS, PHARMACY #0329",111 AUBURN ST,,PORTLAND,04103-2103,CUMBERLAND,Cumberland County,43.70399675,-70.28863484802140,"111 AUBURN ST, PORTLAND, Maine, 04103-2103"
2029,2029,2049,Maine,CVS/PHARMACY #801,131 COURT ST,,BATH,04530-2054,SAGADAHOC,Sagadahoc County,43.9097091,-69.8259036,"131 COURT ST, BATH, Maine, 04530-2054"
